DateID,FullDate,DayName,DayOfWeek,DayOfMonth,WeekOfYear,MonthName,MonthOfYear,Quarter,Year,WeekdayFlag,IsCurrent,StartDate,EndDate
20090101,2009-01-01,Thursday,4.0,1.0,1.0,January,1.0,1.0,2009.0,Weekday,1,,
20090102,2009-01-02,Friday,5.0,2.0,1.0,January,1.0,1.0,2009.0,Weekday,1,,
20090103,2009-01-03,Saturday,6.0,3.0,1.0,January,1.0,1.0,2009.0,Weekend,1,,
20090104,2009-01-04,Sunday,7.0,4.0,1.0,January,1.0,1.0,2009.0,Weekend,1,,
20090105,2009-01-05,Monday,1.0,5.0,2.0,January,1.0,1.0,2009.0,Weekday,1,,
20090106,2009-01-06,Tuesday,2.0,6.0,2.0,January,1.0,1.0,2009.0,Weekday,1,,
20090107,2009-01-07,Wednesday,3.0,7.0,2.0,January,1.0,1.0,2009.0,Weekday,1,,
20090108,2009-01-08,Thursday,4.0,8.0,2.0,January,1.0,1.0,2009.0,Weekday,1,,
20090109,2009-01-09,Friday,5.0,9.0,2.0,January,1.0,1.0,2009.0,Weekday,1,,
20090110,2009-01-10,Saturday,6.0,10.0,2.0,January,1.0,1.0,2009.0,Weekend,1,,
20090111,2009-01-11,Sunday,7.0,11.0,2.0,January,1.0,1.0,2009.0,Weekend,1,,
20090112,2009-01-12,Monday,1.0,12.0,3.0,January,1.0,1.0,2009.0,Weekday,1,,
20090113,2009-01-13,Tuesday,2.0,13.0,3.0,January,1.0,1.0,2009.0,Weekday,1,,
20090114,2009-01-14,Wednesday,3.0,14.0,3.0,January,1.0,1.0,2009.0,Weekday,1,,
20090115,2009-01-15,Thursday,4.0,15.0,3.0,January,1.0,1.0,2009.0,Weekday,1,,
20090116,2009-01-16,Friday,5.0,16.0,3.0,January,1.0,1.0,2009.0,Weekday,1,,
20090117,2009-01-17,Saturday,6.0,17.0,3.0,January,1.0,1.0,2009.0,Weekend,1,,
20090118,2009-01-18,Sunday,7.0,18.0,3.0,January,1.0,1.0,2009.0,Weekend,1,,
20090119,2009-01-19,Monday,1.0,19.0,4.0,January,1.0,1.0,2009.0,Weekday,1,,
20090120,2009-01-20,Tuesday,2.0,20.0,4.0,January,1.0,1.0,2009.0,Weekday,1,,
20090121,2009-01-21,Wednesday,3.0,21.0,4.0,January,1.0,1.0,2009.0,Weekday,1,,
20090122,2009-01-22,Thursday,4.0,22.0,4.0,January,1.0,1.0,2009.0,Weekday,1,,
20090123,2009-01-23,Friday,5.0,23.0,4.0,January,1.0,1.0,2009.0,Weekday,1,,
20090124,2009-01-24,Saturday,6.0,24.0,4.0,January,1.0,1.0,2009.0,Weekend,1,,
20090125,2009-01-25,Sunday,7.0,25.0,4.0,January,1.0,1.0,2009.0,Weekend,1,,
20090126,2009-01-26,Monday,1.0,26.0,5.0,January,1.0,1.0,2009.0,Weekday,1,,
20090127,2009-01-27,Tuesday,2.0,27.0,5.0,January,1.0,1.0,2009.0,Weekday,1,,
20090128,2009-01-28,Wednesday,3.0,28.0,5.0,January,1.0,1.0,2009.0,Weekday,1,,
20090129,2009-01-29,Thursday,4.0,29.0,5.0,January,1.0,1.0,2009.0,Weekday,1,,
20090130,2009-01-30,Friday,5.0,30.0,5.0,January,1.0,1.0,2009.0,Weekday,1,,
20090131,2009-01-31,Saturday,6.0,31.0,5.0,January,1.0,1.0,2009.0,Weekend,1,,
20090201,2009-02-01,Sunday,7.0,1.0,5.0,February,2.0,1.0,2009.0,Weekend,1,,
20090202,2009-02-02,Monday,1.0,2.0,6.0,February,2.0,1.0,2009.0,Weekday,1,,
20090203,2009-02-03,Tuesday,2.0,3.0,6.0,February,2.0,1.0,2009.0,Weekday,1,,
20090204,2009-02-04,Wednesday,3.0,4.0,6.0,February,2.0,1.0,2009.0,Weekday,1,,
20090205,2009-02-05,Thursday,4.0,5.0,6.0,February,2.0,1.0,2009.0,Weekday,1,,
20090206,2009-02-06,Friday,5.0,6.0,6.0,February,2.0,1.0,2009.0,Weekday,1,,
20090207,2009-02-07,Saturday,6.0,7.0,6.0,February,2.0,1.0,2009.0,Weekend,1,,
20090208,2009-02-08,Sunday,7.0,8.0,6.0,February,2.0,1.0,2009.0,Weekend,1,,
20090209,2009-02-09,Monday,1.0,9.0,7.0,February,2.0,1.0,2009.0,Weekday,1,,
20090210,2009-02-10,Tuesday,2.0,10.0,7.0,February,2.0,1.0,2009.0,Weekday,1,,
20090211,2009-02-11,Wednesday,3.0,11.0,7.0,February,2.0,1.0,2009.0,Weekday,1,,
20090212,2009-02-12,Thursday,4.0,12.0,7.0,February,2.0,1.0,2009.0,Weekday,1,,
20090213,2009-02-13,Friday,5.0,13.0,7.0,February,2.0,1.0,2009.0,Weekday,1,,
20090214,2009-02-14,Saturday,6.0,14.0,7.0,February,2.0,1.0,2009.0,Weekend,1,,
20090215,2009-02-15,Sunday,7.0,15.0,7.0,February,2.0,1.0,2009.0,Weekend,1,,
20090216,2009-02-16,Monday,1.0,16.0,8.0,February,2.0,1.0,2009.0,Weekday,1,,
20090217,2009-02-17,Tuesday,2.0,17.0,8.0,February,2.0,1.0,2009.0,Weekday,1,,
20090218,2009-02-18,Wednesday,3.0,18.0,8.0,February,2.0,1.0,2009.0,Weekday,1,,
20090219,2009-02-19,Thursday,4.0,19.0,8.0,February,2.0,1.0,2009.0,Weekday,1,,
20090220,2009-02-20,Friday,5.0,20.0,8.0,February,2.0,1.0,2009.0,Weekday,1,,
20090221,2009-02-21,Saturday,6.0,21.0,8.0,February,2.0,1.0,2009.0,Weekend,1,,
20090222,2009-02-22,Sunday,7.0,22.0,8.0,February,2.0,1.0,2009.0,Weekend,1,,
20090223,2009-02-23,Monday,1.0,23.0,9.0,February,2.0,1.0,2009.0,Weekday,1,,
20090224,2009-02-24,Tuesday,2.0,24.0,9.0,February,2.0,1.0,2009.0,Weekday,1,,
20090225,2009-02-25,Wednesday,3.0,25.0,9.0,February,2.0,1.0,2009.0,Weekday,1,,
20090226,2009-02-26,Thursday,4.0,26.0,9.0,February,2.0,1.0,2009.0,Weekday,1,,
20090227,2009-02-27,Friday,5.0,27.0,9.0,February,2.0,1.0,2009.0,Weekday,1,,
20090228,2009-02-28,Saturday,6.0,28.0,9.0,February,2.0,1.0,2009.0,Weekend,1,,
20090301,2009-03-01,Sunday,7.0,1.0,9.0,March,3.0,1.0,2009.0,Weekend,1,,
20090302,2009-03-02,Monday,1.0,2.0,10.0,March,3.0,1.0,2009.0,Weekday,1,,
20090303,2009-03-03,Tuesday,2.0,3.0,10.0,March,3.0,1.0,2009.0,Weekday,1,,
20090304,2009-03-04,Wednesday,3.0,4.0,10.0,March,3.0,1.0,2009.0,Weekday,1,,
20090305,2009-03-05,Thursday,4.0,5.0,10.0,March,3.0,1.0,2009.0,Weekday,1,,
20090306,2009-03-06,Friday,5.0,6.0,10.0,March,3.0,1.0,2009.0,Weekday,1,,
20090307,2009-03-07,Saturday,6.0,7.0,10.0,March,3.0,1.0,2009.0,Weekend,1,,
20090308,2009-03-08,Sunday,7.0,8.0,10.0,March,3.0,1.0,2009.0,Weekend,1,,
20090309,2009-03-09,Monday,1.0,9.0,11.0,March,3.0,1.0,2009.0,Weekday,1,,
20090310,2009-03-10,Tuesday,2.0,10.0,11.0,March,3.0,1.0,2009.0,Weekday,1,,
20090311,2009-03-11,Wednesday,3.0,11.0,11.0,March,3.0,1.0,2009.0,Weekday,1,,
20090312,2009-03-12,Thursday,4.0,12.0,11.0,March,3.0,1.0,2009.0,Weekday,1,,
20090313,2009-03-13,Friday,5.0,13.0,11.0,March,3.0,1.0,2009.0,Weekday,1,,
20090314,2009-03-14,Saturday,6.0,14.0,11.0,March,3.0,1.0,2009.0,Weekend,1,,
20090315,2009-03-15,Sunday,7.0,15.0,11.0,March,3.0,1.0,2009.0,Weekend,1,,
20090316,2009-03-16,Monday,1.0,16.0,12.0,March,3.0,1.0,2009.0,Weekday,1,,
20090317,2009-03-17,Tuesday,2.0,17.0,12.0,March,3.0,1.0,2009.0,Weekday,1,,
20090318,2009-03-18,Wednesday,3.0,18.0,12.0,March,3.0,1.0,2009.0,Weekday,1,,
20090319,2009-03-19,Thursday,4.0,19.0,12.0,March,3.0,1.0,2009.0,Weekday,1,,
20090320,2009-03-20,Friday,5.0,20.0,12.0,March,3.0,1.0,2009.0,Weekday,1,,
20090321,2009-03-21,Saturday,6.0,21.0,12.0,March,3.0,1.0,2009.0,Weekend,1,,
20090322,2009-03-22,Sunday,7.0,22.0,12.0,March,3.0,1.0,2009.0,Weekend,1,,
20090323,2009-03-23,Monday,1.0,23.0,13.0,March,3.0,1.0,2009.0,Weekday,1,,
20090324,2009-03-24,Tuesday,2.0,24.0,13.0,March,3.0,1.0,2009.0,Weekday,1,,
20090325,2009-03-25,Wednesday,3.0,25.0,13.0,March,3.0,1.0,2009.0,Weekday,1,,
20090326,2009-03-26,Thursday,4.0,26.0,13.0,March,3.0,1.0,2009.0,Weekday,1,,
20090327,2009-03-27,Friday,5.0,27.0,13.0,March,3.0,1.0,2009.0,Weekday,1,,
20090328,2009-03-28,Saturday,6.0,28.0,13.0,March,3.0,1.0,2009.0,Weekend,1,,
20090329,2009-03-29,Sunday,7.0,29.0,13.0,March,3.0,1.0,2009.0,Weekend,1,,
20090330,2009-03-30,Monday,1.0,30.0,14.0,March,3.0,1.0,2009.0,Weekday,1,,
20090331,2009-03-31,Tuesday,2.0,31.0,14.0,March,3.0,1.0,2009.0,Weekday,1,,
20090401,2009-04-01,Wednesday,3.0,1.0,14.0,April,4.0,2.0,2009.0,Weekday,1,,
20090402,2009-04-02,Thursday,4.0,2.0,14.0,April,4.0,2.0,2009.0,Weekday,1,,
20090403,2009-04-03,Friday,5.0,3.0,14.0,April,4.0,2.0,2009.0,Weekday,1,,
20090404,2009-04-04,Saturday,6.0,4.0,14.0,April,4.0,2.0,2009.0,Weekend,1,,
20090405,2009-04-05,Sunday,7.0,5.0,14.0,April,4.0,2.0,2009.0,Weekend,1,,
20090406,2009-04-06,Monday,1.0,6.0,15.0,April,4.0,2.0,2009.0,Weekday,1,,
20090407,2009-04-07,Tuesday,2.0,7.0,15.0,April,4.0,2.0,2009.0,Weekday,1,,
20090408,2009-04-08,Wednesday,3.0,8.0,15.0,April,4.0,2.0,2009.0,Weekday,1,,
20090409,2009-04-09,Thursday,4.0,9.0,15.0,April,4.0,2.0,2009.0,Weekday,1,,
20090410,2009-04-10,Friday,5.0,10.0,15.0,April,4.0,2.0,2009.0,Weekday,1,,
20090411,2009-04-11,Saturday,6.0,11.0,15.0,April,4.0,2.0,2009.0,Weekend,1,,
20090412,2009-04-12,Sunday,7.0,12.0,15.0,April,4.0,2.0,2009.0,Weekend,1,,
20090413,2009-04-13,Monday,1.0,13.0,16.0,April,4.0,2.0,2009.0,Weekday,1,,
20090414,2009-04-14,Tuesday,2.0,14.0,16.0,April,4.0,2.0,2009.0,Weekday,1,,
20090415,2009-04-15,Wednesday,3.0,15.0,16.0,April,4.0,2.0,2009.0,Weekday,1,,
20090416,2009-04-16,Thursday,4.0,16.0,16.0,April,4.0,2.0,2009.0,Weekday,1,,
20090417,2009-04-17,Friday,5.0,17.0,16.0,April,4.0,2.0,2009.0,Weekday,1,,
20090418,2009-04-18,Saturday,6.0,18.0,16.0,April,4.0,2.0,2009.0,Weekend,1,,
20090419,2009-04-19,Sunday,7.0,19.0,16.0,April,4.0,2.0,2009.0,Weekend,1,,
20090420,2009-04-20,Monday,1.0,20.0,17.0,April,4.0,2.0,2009.0,Weekday,1,,
20090421,2009-04-21,Tuesday,2.0,21.0,17.0,April,4.0,2.0,2009.0,Weekday,1,,
20090422,2009-04-22,Wednesday,3.0,22.0,17.0,April,4.0,2.0,2009.0,Weekday,1,,
20090423,2009-04-23,Thursday,4.0,23.0,17.0,April,4.0,2.0,2009.0,Weekday,1,,
20090424,2009-04-24,Friday,5.0,24.0,17.0,April,4.0,2.0,2009.0,Weekday,1,,
20090425,2009-04-25,Saturday,6.0,25.0,17.0,April,4.0,2.0,2009.0,Weekend,1,,
20090426,2009-04-26,Sunday,7.0,26.0,17.0,April,4.0,2.0,2009.0,Weekend,1,,
20090427,2009-04-27,Monday,1.0,27.0,18.0,April,4.0,2.0,2009.0,Weekday,1,,
20090428,2009-04-28,Tuesday,2.0,28.0,18.0,April,4.0,2.0,2009.0,Weekday,1,,
20090429,2009-04-29,Wednesday,3.0,29.0,18.0,April,4.0,2.0,2009.0,Weekday,1,,
20090430,2009-04-30,Thursday,4.0,30.0,18.0,April,4.0,2.0,2009.0,Weekday,1,,
20090501,2009-05-01,Friday,5.0,1.0,18.0,May,5.0,2.0,2009.0,Weekday,1,,
20090502,2009-05-02,Saturday,6.0,2.0,18.0,May,5.0,2.0,2009.0,Weekend,1,,
20090503,2009-05-03,Sunday,7.0,3.0,18.0,May,5.0,2.0,2009.0,Weekend,1,,
20090504,2009-05-04,Monday,1.0,4.0,19.0,May,5.0,2.0,2009.0,Weekday,1,,
20090505,2009-05-05,Tuesday,2.0,5.0,19.0,May,5.0,2.0,2009.0,Weekday,1,,
20090506,2009-05-06,Wednesday,3.0,6.0,19.0,May,5.0,2.0,2009.0,Weekday,1,,
20090507,2009-05-07,Thursday,4.0,7.0,19.0,May,5.0,2.0,2009.0,Weekday,1,,
20090508,2009-05-08,Friday,5.0,8.0,19.0,May,5.0,2.0,2009.0,Weekday,1,,
20090509,2009-05-09,Saturday,6.0,9.0,19.0,May,5.0,2.0,2009.0,Weekend,1,,
20090510,2009-05-10,Sunday,7.0,10.0,19.0,May,5.0,2.0,2009.0,Weekend,1,,
20090511,2009-05-11,Monday,1.0,11.0,20.0,May,5.0,2.0,2009.0,Weekday,1,,
20090512,2009-05-12,Tuesday,2.0,12.0,20.0,May,5.0,2.0,2009.0,Weekday,1,,
20090513,2009-05-13,Wednesday,3.0,13.0,20.0,May,5.0,2.0,2009.0,Weekday,1,,
20090514,2009-05-14,Thursday,4.0,14.0,20.0,May,5.0,2.0,2009.0,Weekday,1,,
20090515,2009-05-15,Friday,5.0,15.0,20.0,May,5.0,2.0,2009.0,Weekday,1,,
20090516,2009-05-16,Saturday,6.0,16.0,20.0,May,5.0,2.0,2009.0,Weekend,1,,
20090517,2009-05-17,Sunday,7.0,17.0,20.0,May,5.0,2.0,2009.0,Weekend,1,,
20090518,2009-05-18,Monday,1.0,18.0,21.0,May,5.0,2.0,2009.0,Weekday,1,,
20090519,2009-05-19,Tuesday,2.0,19.0,21.0,May,5.0,2.0,2009.0,Weekday,1,,
20090520,2009-05-20,Wednesday,3.0,20.0,21.0,May,5.0,2.0,2009.0,Weekday,1,,
20090521,2009-05-21,Thursday,4.0,21.0,21.0,May,5.0,2.0,2009.0,Weekday,1,,
20090522,2009-05-22,Friday,5.0,22.0,21.0,May,5.0,2.0,2009.0,Weekday,1,,
20090523,2009-05-23,Saturday,6.0,23.0,21.0,May,5.0,2.0,2009.0,Weekend,1,,
20090524,2009-05-24,Sunday,7.0,24.0,21.0,May,5.0,2.0,2009.0,Weekend,1,,
20090525,2009-05-25,Monday,1.0,25.0,22.0,May,5.0,2.0,2009.0,Weekday,1,,
20090526,2009-05-26,Tuesday,2.0,26.0,22.0,May,5.0,2.0,2009.0,Weekday,1,,
20090527,2009-05-27,Wednesday,3.0,27.0,22.0,May,5.0,2.0,2009.0,Weekday,1,,
20090528,2009-05-28,Thursday,4.0,28.0,22.0,May,5.0,2.0,2009.0,Weekday,1,,
20090529,2009-05-29,Friday,5.0,29.0,22.0,May,5.0,2.0,2009.0,Weekday,1,,
20090530,2009-05-30,Saturday,6.0,30.0,22.0,May,5.0,2.0,2009.0,Weekend,1,,
20090531,2009-05-31,Sunday,7.0,31.0,22.0,May,5.0,2.0,2009.0,Weekend,1,,
20090601,2009-06-01,Monday,1.0,1.0,23.0,June,6.0,2.0,2009.0,Weekday,1,,
20090602,2009-06-02,Tuesday,2.0,2.0,23.0,June,6.0,2.0,2009.0,Weekday,1,,
20090603,2009-06-03,Wednesday,3.0,3.0,23.0,June,6.0,2.0,2009.0,Weekday,1,,
20090604,2009-06-04,Thursday,4.0,4.0,23.0,June,6.0,2.0,2009.0,Weekday,1,,
20090605,2009-06-05,Friday,5.0,5.0,23.0,June,6.0,2.0,2009.0,Weekday,1,,
20090606,2009-06-06,Saturday,6.0,6.0,23.0,June,6.0,2.0,2009.0,Weekend,1,,
20090607,2009-06-07,Sunday,7.0,7.0,23.0,June,6.0,2.0,2009.0,Weekend,1,,
20090608,2009-06-08,Monday,1.0,8.0,24.0,June,6.0,2.0,2009.0,Weekday,1,,
20090609,2009-06-09,Tuesday,2.0,9.0,24.0,June,6.0,2.0,2009.0,Weekday,1,,
20090610,2009-06-10,Wednesday,3.0,10.0,24.0,June,6.0,2.0,2009.0,Weekday,1,,
20090611,2009-06-11,Thursday,4.0,11.0,24.0,June,6.0,2.0,2009.0,Weekday,1,,
20090612,2009-06-12,Friday,5.0,12.0,24.0,June,6.0,2.0,2009.0,Weekday,1,,
20090613,2009-06-13,Saturday,6.0,13.0,24.0,June,6.0,2.0,2009.0,Weekend,1,,
20090614,2009-06-14,Sunday,7.0,14.0,24.0,June,6.0,2.0,2009.0,Weekend,1,,
20090615,2009-06-15,Monday,1.0,15.0,25.0,June,6.0,2.0,2009.0,Weekday,1,,
20090616,2009-06-16,Tuesday,2.0,16.0,25.0,June,6.0,2.0,2009.0,Weekday,1,,
20090617,2009-06-17,Wednesday,3.0,17.0,25.0,June,6.0,2.0,2009.0,Weekday,1,,
20090618,2009-06-18,Thursday,4.0,18.0,25.0,June,6.0,2.0,2009.0,Weekday,1,,
20090619,2009-06-19,Friday,5.0,19.0,25.0,June,6.0,2.0,2009.0,Weekday,1,,
20090620,2009-06-20,Saturday,6.0,20.0,25.0,June,6.0,2.0,2009.0,Weekend,1,,
20090621,2009-06-21,Sunday,7.0,21.0,25.0,June,6.0,2.0,2009.0,Weekend,1,,
20090622,2009-06-22,Monday,1.0,22.0,26.0,June,6.0,2.0,2009.0,Weekday,1,,
20090623,2009-06-23,Tuesday,2.0,23.0,26.0,June,6.0,2.0,2009.0,Weekday,1,,
20090624,2009-06-24,Wednesday,3.0,24.0,26.0,June,6.0,2.0,2009.0,Weekday,1,,
20090625,2009-06-25,Thursday,4.0,25.0,26.0,June,6.0,2.0,2009.0,Weekday,1,,
20090626,2009-06-26,Friday,5.0,26.0,26.0,June,6.0,2.0,2009.0,Weekday,1,,
20090627,2009-06-27,Saturday,6.0,27.0,26.0,June,6.0,2.0,2009.0,Weekend,1,,
20090628,2009-06-28,Sunday,7.0,28.0,26.0,June,6.0,2.0,2009.0,Weekend,1,,
20090629,2009-06-29,Monday,1.0,29.0,27.0,June,6.0,2.0,2009.0,Weekday,1,,
20090630,2009-06-30,Tuesday,2.0,30.0,27.0,June,6.0,2.0,2009.0,Weekday,1,,
20090701,2009-07-01,Wednesday,3.0,1.0,27.0,July,7.0,3.0,2009.0,Weekday,1,,
20090702,2009-07-02,Thursday,4.0,2.0,27.0,July,7.0,3.0,2009.0,Weekday,1,,
20090703,2009-07-03,Friday,5.0,3.0,27.0,July,7.0,3.0,2009.0,Weekday,1,,
20090704,2009-07-04,Saturday,6.0,4.0,27.0,July,7.0,3.0,2009.0,Weekend,1,,
20090705,2009-07-05,Sunday,7.0,5.0,27.0,July,7.0,3.0,2009.0,Weekend,1,,
20090706,2009-07-06,Monday,1.0,6.0,28.0,July,7.0,3.0,2009.0,Weekday,1,,
20090707,2009-07-07,Tuesday,2.0,7.0,28.0,July,7.0,3.0,2009.0,Weekday,1,,
20090708,2009-07-08,Wednesday,3.0,8.0,28.0,July,7.0,3.0,2009.0,Weekday,1,,
20090709,2009-07-09,Thursday,4.0,9.0,28.0,July,7.0,3.0,2009.0,Weekday,1,,
20090710,2009-07-10,Friday,5.0,10.0,28.0,July,7.0,3.0,2009.0,Weekday,1,,
20090711,2009-07-11,Saturday,6.0,11.0,28.0,July,7.0,3.0,2009.0,Weekend,1,,
20090712,2009-07-12,Sunday,7.0,12.0,28.0,July,7.0,3.0,2009.0,Weekend,1,,
20090713,2009-07-13,Monday,1.0,13.0,29.0,July,7.0,3.0,2009.0,Weekday,1,,
20090714,2009-07-14,Tuesday,2.0,14.0,29.0,July,7.0,3.0,2009.0,Weekday,1,,
20090715,2009-07-15,Wednesday,3.0,15.0,29.0,July,7.0,3.0,2009.0,Weekday,1,,
20090716,2009-07-16,Thursday,4.0,16.0,29.0,July,7.0,3.0,2009.0,Weekday,1,,
20090717,2009-07-17,Friday,5.0,17.0,29.0,July,7.0,3.0,2009.0,Weekday,1,,
20090718,2009-07-18,Saturday,6.0,18.0,29.0,July,7.0,3.0,2009.0,Weekend,1,,
20090719,2009-07-19,Sunday,7.0,19.0,29.0,July,7.0,3.0,2009.0,Weekend,1,,
20090720,2009-07-20,Monday,1.0,20.0,30.0,July,7.0,3.0,2009.0,Weekday,1,,
20090721,2009-07-21,Tuesday,2.0,21.0,30.0,July,7.0,3.0,2009.0,Weekday,1,,
20090722,2009-07-22,Wednesday,3.0,22.0,30.0,July,7.0,3.0,2009.0,Weekday,1,,
20090723,2009-07-23,Thursday,4.0,23.0,30.0,July,7.0,3.0,2009.0,Weekday,1,,
20090724,2009-07-24,Friday,5.0,24.0,30.0,July,7.0,3.0,2009.0,Weekday,1,,
20090725,2009-07-25,Saturday,6.0,25.0,30.0,July,7.0,3.0,2009.0,Weekend,1,,
20090726,2009-07-26,Sunday,7.0,26.0,30.0,July,7.0,3.0,2009.0,Weekend,1,,
20090727,2009-07-27,Monday,1.0,27.0,31.0,July,7.0,3.0,2009.0,Weekday,1,,
20090728,2009-07-28,Tuesday,2.0,28.0,31.0,July,7.0,3.0,2009.0,Weekday,1,,
20090729,2009-07-29,Wednesday,3.0,29.0,31.0,July,7.0,3.0,2009.0,Weekday,1,,
20090730,2009-07-30,Thursday,4.0,30.0,31.0,July,7.0,3.0,2009.0,Weekday,1,,
20090731,2009-07-31,Friday,5.0,31.0,31.0,July,7.0,3.0,2009.0,Weekday,1,,
20090801,2009-08-01,Saturday,6.0,1.0,31.0,August,8.0,3.0,2009.0,Weekend,1,,
20090802,2009-08-02,Sunday,7.0,2.0,31.0,August,8.0,3.0,2009.0,Weekend,1,,
20090803,2009-08-03,Monday,1.0,3.0,32.0,August,8.0,3.0,2009.0,Weekday,1,,
20090804,2009-08-04,Tuesday,2.0,4.0,32.0,August,8.0,3.0,2009.0,Weekday,1,,
20090805,2009-08-05,Wednesday,3.0,5.0,32.0,August,8.0,3.0,2009.0,Weekday,1,,
20090806,2009-08-06,Thursday,4.0,6.0,32.0,August,8.0,3.0,2009.0,Weekday,1,,
20090807,2009-08-07,Friday,5.0,7.0,32.0,August,8.0,3.0,2009.0,Weekday,1,,
20090808,2009-08-08,Saturday,6.0,8.0,32.0,August,8.0,3.0,2009.0,Weekend,1,,
20090809,2009-08-09,Sunday,7.0,9.0,32.0,August,8.0,3.0,2009.0,Weekend,1,,
20090810,2009-08-10,Monday,1.0,10.0,33.0,August,8.0,3.0,2009.0,Weekday,1,,
20090811,2009-08-11,Tuesday,2.0,11.0,33.0,August,8.0,3.0,2009.0,Weekday,1,,
20090812,2009-08-12,Wednesday,3.0,12.0,33.0,August,8.0,3.0,2009.0,Weekday,1,,
20090813,2009-08-13,Thursday,4.0,13.0,33.0,August,8.0,3.0,2009.0,Weekday,1,,
20090814,2009-08-14,Friday,5.0,14.0,33.0,August,8.0,3.0,2009.0,Weekday,1,,
20090815,2009-08-15,Saturday,6.0,15.0,33.0,August,8.0,3.0,2009.0,Weekend,1,,
20090816,2009-08-16,Sunday,7.0,16.0,33.0,August,8.0,3.0,2009.0,Weekend,1,,
20090817,2009-08-17,Monday,1.0,17.0,34.0,August,8.0,3.0,2009.0,Weekday,1,,
20090818,2009-08-18,Tuesday,2.0,18.0,34.0,August,8.0,3.0,2009.0,Weekday,1,,
20090819,2009-08-19,Wednesday,3.0,19.0,34.0,August,8.0,3.0,2009.0,Weekday,1,,
20090820,2009-08-20,Thursday,4.0,20.0,34.0,August,8.0,3.0,2009.0,Weekday,1,,
20090821,2009-08-21,Friday,5.0,21.0,34.0,August,8.0,3.0,2009.0,Weekday,1,,
20090822,2009-08-22,Saturday,6.0,22.0,34.0,August,8.0,3.0,2009.0,Weekend,1,,
20090823,2009-08-23,Sunday,7.0,23.0,34.0,August,8.0,3.0,2009.0,Weekend,1,,
20090824,2009-08-24,Monday,1.0,24.0,35.0,August,8.0,3.0,2009.0,Weekday,1,,
20090825,2009-08-25,Tuesday,2.0,25.0,35.0,August,8.0,3.0,2009.0,Weekday,1,,
20090826,2009-08-26,Wednesday,3.0,26.0,35.0,August,8.0,3.0,2009.0,Weekday,1,,
20090827,2009-08-27,Thursday,4.0,27.0,35.0,August,8.0,3.0,2009.0,Weekday,1,,
20090828,2009-08-28,Friday,5.0,28.0,35.0,August,8.0,3.0,2009.0,Weekday,1,,
20090829,2009-08-29,Saturday,6.0,29.0,35.0,August,8.0,3.0,2009.0,Weekend,1,,
20090830,2009-08-30,Sunday,7.0,30.0,35.0,August,8.0,3.0,2009.0,Weekend,1,,
20090831,2009-08-31,Monday,1.0,31.0,36.0,August,8.0,3.0,2009.0,Weekday,1,,
20090901,2009-09-01,Tuesday,2.0,1.0,36.0,September,9.0,3.0,2009.0,Weekday,1,,
20090902,2009-09-02,Wednesday,3.0,2.0,36.0,September,9.0,3.0,2009.0,Weekday,1,,
20090903,2009-09-03,Thursday,4.0,3.0,36.0,September,9.0,3.0,2009.0,Weekday,1,,
20090904,2009-09-04,Friday,5.0,4.0,36.0,September,9.0,3.0,2009.0,Weekday,1,,
20090905,2009-09-05,Saturday,6.0,5.0,36.0,September,9.0,3.0,2009.0,Weekend,1,,
20090906,2009-09-06,Sunday,7.0,6.0,36.0,September,9.0,3.0,2009.0,Weekend,1,,
20090907,2009-09-07,Monday,1.0,7.0,37.0,September,9.0,3.0,2009.0,Weekday,1,,
20090908,2009-09-08,Tuesday,2.0,8.0,37.0,September,9.0,3.0,2009.0,Weekday,1,,
20090909,2009-09-09,Wednesday,3.0,9.0,37.0,September,9.0,3.0,2009.0,Weekday,1,,
20090910,2009-09-10,Thursday,4.0,10.0,37.0,September,9.0,3.0,2009.0,Weekday,1,,
20090911,2009-09-11,Friday,5.0,11.0,37.0,September,9.0,3.0,2009.0,Weekday,1,,
20090912,2009-09-12,Saturday,6.0,12.0,37.0,September,9.0,3.0,2009.0,Weekend,1,,
20090913,2009-09-13,Sunday,7.0,13.0,37.0,September,9.0,3.0,2009.0,Weekend,1,,
20090914,2009-09-14,Monday,1.0,14.0,38.0,September,9.0,3.0,2009.0,Weekday,1,,
20090915,2009-09-15,Tuesday,2.0,15.0,38.0,September,9.0,3.0,2009.0,Weekday,1,,
20090916,2009-09-16,Wednesday,3.0,16.0,38.0,September,9.0,3.0,2009.0,Weekday,1,,
20090917,2009-09-17,Thursday,4.0,17.0,38.0,September,9.0,3.0,2009.0,Weekday,1,,
20090918,2009-09-18,Friday,5.0,18.0,38.0,September,9.0,3.0,2009.0,Weekday,1,,
20090919,2009-09-19,Saturday,6.0,19.0,38.0,September,9.0,3.0,2009.0,Weekend,1,,
20090920,2009-09-20,Sunday,7.0,20.0,38.0,September,9.0,3.0,2009.0,Weekend,1,,
20090921,2009-09-21,Monday,1.0,21.0,39.0,September,9.0,3.0,2009.0,Weekday,1,,
20090922,2009-09-22,Tuesday,2.0,22.0,39.0,September,9.0,3.0,2009.0,Weekday,1,,
20090923,2009-09-23,Wednesday,3.0,23.0,39.0,September,9.0,3.0,2009.0,Weekday,1,,
20090924,2009-09-24,Thursday,4.0,24.0,39.0,September,9.0,3.0,2009.0,Weekday,1,,
