TrackId,TrackName,MediaTypeName,GenreName,ArtistName,IsCurrent,StartDate,EndDate
1749,Heart Of Lothian: Wide Boy / Curtain Call,MPEG audio file,Rock,Marillion,1,,
1750,Waterhole (Expresso Bongo),MPEG audio file,Rock,Marillion,1,,
1751,Lords Of The Backstage,MPEG audio file,Rock,Marillion,1,,
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,MPEG audio file,Rock,Marillion,1,,
1753,Childhoods End?,MPEG audio file,Rock,Marillion,1,,
1754,White Feather,MPEG audio file,Rock,Marillion,1,,
1755,Arrepio,MPEG audio file,Latin,Marisa Monte,1,,
1756,Magamalabares,MPEG audio file,Latin,Marisa Monte,1,,
1757,Chuva No Brejo,MPEG audio file,Latin,Marisa Monte,1,,
1758,Cérebro Eletrônico,MPEG audio file,Latin,Marisa Monte,1,,
1759,Tempos Modernos,MPEG audio file,Latin,Marisa Monte,1,,
1760,Maraçá,MPEG audio file,Latin,Marisa Monte,1,,
1761,Blanco,MPEG audio file,Latin,Marisa Monte,1,,
1762,Panis Et Circenses,MPEG audio file,Latin,Marisa Monte,1,,
1763,De Noite Na Cama,MPEG audio file,Latin,Marisa Monte,1,,
1764,Beija Eu,MPEG audio file,Latin,Marisa Monte,1,,
1765,Give Me Love,MPEG audio file,Latin,Marisa Monte,1,,
1766,Ainda Lembro,MPEG audio file,Latin,Marisa Monte,1,,
1767,A Menina Dança,MPEG audio file,Latin,Marisa Monte,1,,
1768,Dança Da Solidão,MPEG audio file,Latin,Marisa Monte,1,,
1769,Ao Meu Redor,MPEG audio file,Latin,Marisa Monte,1,,
1770,Bem Leve,MPEG audio file,Latin,Marisa Monte,1,,
1771,Segue O Seco,MPEG audio file,Latin,Marisa Monte,1,,
1772,O Xote Das Meninas,MPEG audio file,Latin,Marisa Monte,1,,
1773,Wherever I Lay My Hat,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1774,Get My Hands On Some Lovin',MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1775,No Good Without You,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1776,You've Been A Long Time Coming,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1777,When I Had Your Love,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1778,You're What's Happening (In The World Today),MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1779,Loving You Is Sweeter Than Ever,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1780,It's A Bitter Pill To Swallow,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1781,Seek And You Shall Find,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1782,Gonna Keep On Tryin' Till I Win Your Love,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1783,Gonna Give Her All The Love I've Got,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1784,I Wish It Would Rain,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1785,"Abraham, Martin And John",MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1786,Save The Children,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1787,You Sure Love To Ball,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1788,Ego Tripping Out,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1789,Praise,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1790,Heavy Love Affair,MPEG audio file,R&B/Soul,Marvin Gaye,1,,
1791,Down Under,MPEG audio file,Rock,Men At Work,1,,
1792,Overkill,MPEG audio file,Rock,Men At Work,1,,
1793,Be Good Johnny,MPEG audio file,Rock,Men At Work,1,,
1794,Everything I Need,MPEG audio file,Rock,Men At Work,1,,
1795,Down by the Sea,MPEG audio file,Rock,Men At Work,1,,
1796,Who Can It Be Now?,MPEG audio file,Rock,Men At Work,1,,
1797,It's a Mistake,MPEG audio file,Rock,Men At Work,1,,
1798,Dr. Heckyll & Mr. Jive,MPEG audio file,Rock,Men At Work,1,,
1799,Shakes and Ladders,MPEG audio file,Rock,Men At Work,1,,
1800,No Sign of Yesterday,MPEG audio file,Rock,Men At Work,1,,
1801,Enter Sandman,MPEG audio file,Metal,Metallica,1,,
1802,Sad But True,MPEG audio file,Metal,Metallica,1,,
1803,Holier Than Thou,MPEG audio file,Metal,Metallica,1,,
1804,The Unforgiven,MPEG audio file,Metal,Metallica,1,,
1805,Wherever I May Roam,MPEG audio file,Metal,Metallica,1,,
1806,Don't Tread On Me,MPEG audio file,Metal,Metallica,1,,
1807,Through The Never,MPEG audio file,Metal,Metallica,1,,
1808,Nothing Else Matters,MPEG audio file,Metal,Metallica,1,,
1809,Of Wolf And Man,MPEG audio file,Metal,Metallica,1,,
1810,The God That Failed,MPEG audio file,Metal,Metallica,1,,
1811,My Friend Of Misery,MPEG audio file,Metal,Metallica,1,,
1812,The Struggle Within,MPEG audio file,Metal,Metallica,1,,
1813,Helpless,MPEG audio file,Metal,Metallica,1,,
1814,The Small Hours,MPEG audio file,Metal,Metallica,1,,
1815,The Wait,MPEG audio file,Metal,Metallica,1,,
1816,Crash Course In Brain Surgery,MPEG audio file,Metal,Metallica,1,,
1817,Last Caress/Green Hell,MPEG audio file,Metal,Metallica,1,,
1818,Am I Evil?,MPEG audio file,Metal,Metallica,1,,
1819,Blitzkrieg,MPEG audio file,Metal,Metallica,1,,
1820,Breadfan,MPEG audio file,Metal,Metallica,1,,
1821,The Prince,MPEG audio file,Metal,Metallica,1,,
1822,Stone Cold Crazy,MPEG audio file,Metal,Metallica,1,,
1823,So What,MPEG audio file,Metal,Metallica,1,,
1824,Killing Time,MPEG audio file,Metal,Metallica,1,,
1825,Overkill,MPEG audio file,Metal,Metallica,1,,
1826,Damage Case,MPEG audio file,Metal,Metallica,1,,
1827,Stone Dead Forever,MPEG audio file,Metal,Metallica,1,,
1828,Too Late Too Late,MPEG audio file,Metal,Metallica,1,,
1829,Hit The Lights,MPEG audio file,Metal,Metallica,1,,
1830,The Four Horsemen,MPEG audio file,Metal,Metallica,1,,
1831,Motorbreath,MPEG audio file,Metal,Metallica,1,,
1832,Jump In The Fire,MPEG audio file,Metal,Metallica,1,,
1833,(Anesthesia) Pulling Teeth,MPEG audio file,Metal,Metallica,1,,
1834,Whiplash,MPEG audio file,Metal,Metallica,1,,
1835,Phantom Lord,MPEG audio file,Metal,Metallica,1,,
1836,No Remorse,MPEG audio file,Metal,Metallica,1,,
1837,Seek & Destroy,MPEG audio file,Metal,Metallica,1,,
1838,Metal Militia,MPEG audio file,Metal,Metallica,1,,
1839,Ain't My Bitch,MPEG audio file,Metal,Metallica,1,,
1840,2 X 4,MPEG audio file,Metal,Metallica,1,,
1841,The House Jack Built,MPEG audio file,Metal,Metallica,1,,
1842,Until It Sleeps,MPEG audio file,Metal,Metallica,1,,
1843,King Nothing,MPEG audio file,Metal,Metallica,1,,
1844,Hero Of The Day,MPEG audio file,Metal,Metallica,1,,
1845,Bleeding Me,MPEG audio file,Metal,Metallica,1,,
1846,Cure,MPEG audio file,Metal,Metallica,1,,
1847,Poor Twisted Me,MPEG audio file,Metal,Metallica,1,,
1848,Wasted My Hate,MPEG audio file,Metal,Metallica,1,,
1849,Mama Said,MPEG audio file,Metal,Metallica,1,,
1850,Thorn Within,MPEG audio file,Metal,Metallica,1,,
1851,Ronnie,MPEG audio file,Metal,Metallica,1,,
1852,The Outlaw Torn,MPEG audio file,Metal,Metallica,1,,
1853,Battery,MPEG audio file,Metal,Metallica,1,,
1854,Master Of Puppets,MPEG audio file,Metal,Metallica,1,,
1855,The Thing That Should Not Be,MPEG audio file,Metal,Metallica,1,,
1856,Welcome Home (Sanitarium),MPEG audio file,Metal,Metallica,1,,
1857,Disposable Heroes,MPEG audio file,Metal,Metallica,1,,
1858,Leper Messiah,MPEG audio file,Metal,Metallica,1,,
1859,Orion,MPEG audio file,Metal,Metallica,1,,
1860,Damage Inc.,MPEG audio file,Metal,Metallica,1,,
1861,Fuel,MPEG audio file,Metal,Metallica,1,,
1862,The Memory Remains,MPEG audio file,Metal,Metallica,1,,
1863,Devil's Dance,MPEG audio file,Metal,Metallica,1,,
1864,The Unforgiven II,MPEG audio file,Metal,Metallica,1,,
1865,Better Than You,MPEG audio file,Metal,Metallica,1,,
1866,Slither,MPEG audio file,Metal,Metallica,1,,
1867,Carpe Diem Baby,MPEG audio file,Metal,Metallica,1,,
1868,Bad Seed,MPEG audio file,Metal,Metallica,1,,
1869,Where The Wild Things Are,MPEG audio file,Metal,Metallica,1,,
1870,Prince Charming,MPEG audio file,Metal,Metallica,1,,
1871,Low Man's Lyric,MPEG audio file,Metal,Metallica,1,,
1872,Attitude,MPEG audio file,Metal,Metallica,1,,
1873,Fixxxer,MPEG audio file,Metal,Metallica,1,,
1874,Fight Fire With Fire,MPEG audio file,Metal,Metallica,1,,
1875,Ride The Lightning,MPEG audio file,Metal,Metallica,1,,
1876,For Whom The Bell Tolls,MPEG audio file,Metal,Metallica,1,,
1877,Fade To Black,MPEG audio file,Metal,Metallica,1,,
1878,Trapped Under Ice,MPEG audio file,Metal,Metallica,1,,
1879,Escape,MPEG audio file,Metal,Metallica,1,,
1880,Creeping Death,MPEG audio file,Metal,Metallica,1,,
1881,The Call Of Ktulu,MPEG audio file,Metal,Metallica,1,,
1882,Frantic,MPEG audio file,Metal,Metallica,1,,
1883,St. Anger,MPEG audio file,Metal,Metallica,1,,
1884,Some Kind Of Monster,MPEG audio file,Metal,Metallica,1,,
1885,Dirty Window,MPEG audio file,Metal,Metallica,1,,
1886,Invisible Kid,MPEG audio file,Metal,Metallica,1,,
1887,My World,MPEG audio file,Metal,Metallica,1,,
1888,Shoot Me Again,MPEG audio file,Metal,Metallica,1,,
1889,Sweet Amber,MPEG audio file,Metal,Metallica,1,,
1890,The Unnamed Feeling,MPEG audio file,Metal,Metallica,1,,
1891,Purify,MPEG audio file,Metal,Metallica,1,,
1892,All Within My Hands,MPEG audio file,Metal,Metallica,1,,
1893,Blackened,MPEG audio file,Metal,Metallica,1,,
1894,...And Justice For All,MPEG audio file,Metal,Metallica,1,,
1895,Eye Of The Beholder,MPEG audio file,Metal,Metallica,1,,
1896,One,MPEG audio file,Metal,Metallica,1,,
1897,The Shortest Straw,MPEG audio file,Metal,Metallica,1,,
1898,Harvester Of Sorrow,MPEG audio file,Metal,Metallica,1,,
1899,The Frayed Ends Of Sanity,MPEG audio file,Metal,Metallica,1,,
1900,To Live Is To Die,MPEG audio file,Metal,Metallica,1,,
1901,Dyers Eve,MPEG audio file,Metal,Metallica,1,,
1902,Springsville,MPEG audio file,Jazz,Miles Davis,1,,
1903,The Maids Of Cadiz,MPEG audio file,Jazz,Miles Davis,1,,
1904,The Duke,MPEG audio file,Jazz,Miles Davis,1,,
1905,My Ship,MPEG audio file,Jazz,Miles Davis,1,,
1906,Miles Ahead,MPEG audio file,Jazz,Miles Davis,1,,
1907,Blues For Pablo,MPEG audio file,Jazz,Miles Davis,1,,
1908,New Rhumba,MPEG audio file,Jazz,Miles Davis,1,,
1909,The Meaning Of The Blues,MPEG audio file,Jazz,Miles Davis,1,,
1910,Lament,MPEG audio file,Jazz,Miles Davis,1,,
1911,I Don't Wanna Be Kissed (By Anyone But You),MPEG audio file,Jazz,Miles Davis,1,,
1912,Springsville (Alternate Take),MPEG audio file,Jazz,Miles Davis,1,,
1913,Blues For Pablo (Alternate Take),MPEG audio file,Jazz,Miles Davis,1,,
1914,The Meaning Of The Blues/Lament (Alternate Take),MPEG audio file,Jazz,Miles Davis,1,,
1915,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),MPEG audio file,Jazz,Miles Davis,1,,
1916,Coração De Estudante,MPEG audio file,Latin,Milton Nascimento,1,,
1917,A Noite Do Meu Bem,MPEG audio file,Latin,Milton Nascimento,1,,
1918,Paisagem Na Janela,MPEG audio file,Latin,Milton Nascimento,1,,
1919,Cuitelinho,MPEG audio file,Latin,Milton Nascimento,1,,
1920,Caxangá,MPEG audio file,Latin,Milton Nascimento,1,,
1921,Nos Bailes Da Vida,MPEG audio file,Latin,Milton Nascimento,1,,
1922,Menestrel Das Alagoas,MPEG audio file,Latin,Milton Nascimento,1,,
1923,Brasil,MPEG audio file,Latin,Milton Nascimento,1,,
1924,Canção Do Novo Mundo,MPEG audio file,Latin,Milton Nascimento,1,,
1925,Um Gosto De Sol,MPEG audio file,Latin,Milton Nascimento,1,,
1926,Solar,MPEG audio file,Latin,Milton Nascimento,1,,
1927,Para Lennon E McCartney,MPEG audio file,Latin,Milton Nascimento,1,,
1928,"Maria, Maria",MPEG audio file,Latin,Milton Nascimento,1,,
1929,Minas,MPEG audio file,Latin,Milton Nascimento,1,,
1930,"Fé Cega, Faca Amolada",MPEG audio file,Latin,Milton Nascimento,1,,
1931,Beijo Partido,MPEG audio file,Latin,Milton Nascimento,1,,
1932,Saudade Dos Aviões Da Panair (Conversando No Bar),MPEG audio file,Latin,Milton Nascimento,1,,
1933,Gran Circo,MPEG audio file,Latin,Milton Nascimento,1,,
1934,Ponta de Areia,MPEG audio file,Latin,Milton Nascimento,1,,
1935,Trastevere,MPEG audio file,Latin,Milton Nascimento,1,,
1936,Idolatrada,MPEG audio file,Latin,Milton Nascimento,1,,
1937,Leila (Venha Ser Feliz),MPEG audio file,Latin,Milton Nascimento,1,,
1938,Paula E Bebeto,MPEG audio file,Latin,Milton Nascimento,1,,
1939,Simples,MPEG audio file,Latin,Milton Nascimento,1,,
1940,Norwegian Wood,MPEG audio file,Latin,Milton Nascimento,1,,
1941,Caso Você Queira Saber,MPEG audio file,Latin,Milton Nascimento,1,,
1942,Ace Of Spades,MPEG audio file,Metal,Motörhead,1,,
1943,Love Me Like A Reptile,MPEG audio file,Metal,Motörhead,1,,
1944,Shoot You In The Back,MPEG audio file,Metal,Motörhead,1,,
1945,Live To Win,MPEG audio file,Metal,Motörhead,1,,
1946,Fast And Loose,MPEG audio file,Metal,Motörhead,1,,
1947,(We Are) The Road Crew,MPEG audio file,Metal,Motörhead,1,,
1948,Fire Fire,MPEG audio file,Metal,Motörhead,1,,
1949,Jailbait,MPEG audio file,Metal,Motörhead,1,,
1950,Dance,MPEG audio file,Metal,Motörhead,1,,
1951,Bite The Bullet,MPEG audio file,Metal,Motörhead,1,,
1952,The Chase Is Better Than The Catch,MPEG audio file,Metal,Motörhead,1,,
1953,The Hammer,MPEG audio file,Metal,Motörhead,1,,
1954,Dirty Love,MPEG audio file,Metal,Motörhead,1,,
1955,Please Don't Touch,MPEG audio file,Metal,Motörhead,1,,
1956,Emergency,MPEG audio file,Metal,Motörhead,1,,
1957,Kir Royal,MPEG audio file,World,Mônica Marianno,1,,
1958,O Que Vai Em Meu Coração,MPEG audio file,World,Mônica Marianno,1,,
1959,Aos Leões,MPEG audio file,World,Mônica Marianno,1,,
1960,Dois Índios,MPEG audio file,World,Mônica Marianno,1,,
1961,Noite Negra,MPEG audio file,World,Mônica Marianno,1,,
1962,Beijo do Olhar,MPEG audio file,World,Mônica Marianno,1,,
1963,É Fogo,MPEG audio file,World,Mônica Marianno,1,,
1964,Já Foi,MPEG audio file,World,Mônica Marianno,1,,
1965,Só Se For Pelo Cabelo,MPEG audio file,World,Mônica Marianno,1,,
1966,No Clima,MPEG audio file,World,Mônica Marianno,1,,
1967,A Moça e a Chuva,MPEG audio file,World,Mônica Marianno,1,,
1968,Demorou!,MPEG audio file,World,Mônica Marianno,1,,
1969,Bitter Pill,MPEG audio file,Metal,Mötley Crüe,1,,
1970,Enslaved,MPEG audio file,Metal,Mötley Crüe,1,,
1971,"Girls, Girls, Girls",MPEG audio file,Metal,Mötley Crüe,1,,
1972,Kickstart My Heart,MPEG audio file,Metal,Mötley Crüe,1,,
1973,Wild Side,MPEG audio file,Metal,Mötley Crüe,1,,
1974,Glitter,MPEG audio file,Metal,Mötley Crüe,1,,
1975,Dr. Feelgood,MPEG audio file,Metal,Mötley Crüe,1,,
1976,Same Ol' Situation,MPEG audio file,Metal,Mötley Crüe,1,,
1977,Home Sweet Home,MPEG audio file,Metal,Mötley Crüe,1,,
1978,Afraid,MPEG audio file,Metal,Mötley Crüe,1,,
1979,Don't Go Away Mad (Just Go Away),MPEG audio file,Metal,Mötley Crüe,1,,
1980,Without You,MPEG audio file,Metal,Mötley Crüe,1,,
1981,Smokin' in The Boys Room,MPEG audio file,Metal,Mötley Crüe,1,,
1982,Primal Scream,MPEG audio file,Metal,Mötley Crüe,1,,
1983,Too Fast For Love,MPEG audio file,Metal,Mötley Crüe,1,,
1984,Looks That Kill,MPEG audio file,Metal,Mötley Crüe,1,,
1985,Shout At The Devil,MPEG audio file,Metal,Mötley Crüe,1,,
1986,Intro,MPEG audio file,Rock,Nirvana,1,,
1987,School,MPEG audio file,Rock,Nirvana,1,,
1988,Drain You,MPEG audio file,Rock,Nirvana,1,,
1989,Aneurysm,MPEG audio file,Rock,Nirvana,1,,
1990,Smells Like Teen Spirit,MPEG audio file,Rock,Nirvana,1,,
1991,Been A Son,MPEG audio file,Rock,Nirvana,1,,
1992,Lithium,MPEG audio file,Rock,Nirvana,1,,
1993,Sliver,MPEG audio file,Rock,Nirvana,1,,
1994,Spank Thru,MPEG audio file,Rock,Nirvana,1,,
1995,Scentless Apprentice,MPEG audio file,Rock,Nirvana,1,,
1996,Heart-Shaped Box,MPEG audio file,Rock,Nirvana,1,,
1997,Milk It,MPEG audio file,Rock,Nirvana,1,,
1998,Negative Creep,MPEG audio file,Rock,Nirvana,1,,
1999,Polly,MPEG audio file,Rock,Nirvana,1,,
2000,Breed,MPEG audio file,Rock,Nirvana,1,,
2001,Tourette's,MPEG audio file,Rock,Nirvana,1,,
2002,Blew,MPEG audio file,Rock,Nirvana,1,,
2003,Smells Like Teen Spirit,MPEG audio file,Rock,Nirvana,1,,
2004,In Bloom,MPEG audio file,Rock,Nirvana,1,,
2005,Come As You Are,MPEG audio file,Rock,Nirvana,1,,
2006,Breed,MPEG audio file,Rock,Nirvana,1,,
2007,Lithium,MPEG audio file,Rock,Nirvana,1,,
2008,Polly,MPEG audio file,Rock,Nirvana,1,,
2009,Territorial Pissings,MPEG audio file,Rock,Nirvana,1,,
2010,Drain You,MPEG audio file,Rock,Nirvana,1,,
2011,Lounge Act,MPEG audio file,Rock,Nirvana,1,,
2012,Stay Away,MPEG audio file,Rock,Nirvana,1,,
2013,On A Plain,MPEG audio file,Rock,Nirvana,1,,
2014,Something In The Way,MPEG audio file,Rock,Nirvana,1,,
2015,Time,MPEG audio file,Rock,O Terço,1,,
2016,P.S.Apareça,MPEG audio file,Rock,O Terço,1,,
2017,Sangue Latino,MPEG audio file,Rock,O Terço,1,,
2018,Folhas Secas,MPEG audio file,Rock,O Terço,1,,
2019,Poeira,MPEG audio file,Rock,O Terço,1,,
2020,Mágica,MPEG audio file,Rock,O Terço,1,,
2021,Quem Mata A Mulher Mata O Melhor,MPEG audio file,Rock,O Terço,1,,
2022,Mundaréu,MPEG audio file,Rock,O Terço,1,,
2023,O Braço Da Minha Guitarra,MPEG audio file,Rock,O Terço,1,,
2024,Deus,MPEG audio file,Rock,O Terço,1,,
2025,Mãe Terra,MPEG audio file,Rock,O Terço,1,,
2026,Às Vezes,MPEG audio file,Rock,O Terço,1,,
2027,Menino De Rua,MPEG audio file,Rock,O Terço,1,,
2028,Prazer E Fé,MPEG audio file,Rock,O Terço,1,,
2029,Elza,MPEG audio file,Rock,O Terço,1,,
2030,Requebra,MPEG audio file,Latin,Olodum,1,,
2031,Nossa Gente (Avisa Là),MPEG audio file,Latin,Olodum,1,,
2032,Olodum - Alegria Geral,MPEG audio file,Latin,Olodum,1,,
2033,Madagáscar Olodum,MPEG audio file,Latin,Olodum,1,,
2034,Faraó Divindade Do Egito,MPEG audio file,Latin,Olodum,1,,
2035,Todo Amor (Asas Da Liberdade),MPEG audio file,Latin,Olodum,1,,
2036,Denúncia,MPEG audio file,Latin,Olodum,1,,
2037,"Olodum, A Banda Do Pelô",MPEG audio file,Latin,Olodum,1,,
2038,Cartao Postal,MPEG audio file,Latin,Olodum,1,,
2039,Jeito Faceiro,MPEG audio file,Latin,Olodum,1,,
2040,Revolta Olodum,MPEG audio file,Latin,Olodum,1,,
2041,Reggae Odoyá,MPEG audio file,Latin,Olodum,1,,
2042,Protesto Do Olodum (Ao Vivo),MPEG audio file,Latin,Olodum,1,,
2043,Olodum - Smile (Instrumental),MPEG audio file,Latin,Olodum,1,,
2044,Vulcão Dub - Fui Eu,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2045,O Trem Da Juventude,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2046,Manguetown,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2047,"Um Amor, Um Lugar",MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2048,Bora-Bora,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2049,Vai Valer,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2050,I Feel Good (I Got You) - Sossego,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2051,Uns Dias,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2052,Sincero Breu,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2053,Meu Erro,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2054,Selvagem,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2055,Brasília 5:31,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2056,Tendo A Lua,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2057,Que País É Este,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2058,Navegar Impreciso,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2059,Feira Moderna,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2060,Tequila - Lourinha Bombril (Parate Y Mira),MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2061,Vamo Batê Lata,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2062,Life During Wartime,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2063,Nebulosa Do Amor,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2064,Caleidoscópio,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2065,Trac Trac,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2066,Tendo A Lua,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2067,Mensagen De Amor (2000),MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2068,Lourinha Bombril,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2069,La Bella Luna,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2070,Busca Vida,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2071,Uma Brasileira,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2072,Luis Inacio (300 Picaretas),MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2073,Saber Amar,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2074,Ela Disse Adeus,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2075,O Amor Nao Sabe Esperar,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2076,Aonde Quer Que Eu Va,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2077,Caleidoscópio,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2078,Óculos,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2079,Cinema Mudo,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2080,Alagados,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2081,Lanterna Dos Afogados,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2082,Melô Do Marinheiro,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2083,Vital E Sua Moto,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2084,O Beco,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2085,Meu Erro,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2086,Perplexo,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2087,Me Liga,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2088,Quase Um Segundo,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2089,Selvagem,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2090,Romance Ideal,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2091,Será Que Vai Chover?,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2092,SKA,MPEG audio file,Latin,Os Paralamas Do Sucesso,1,,
2093,Bark at the Moon,Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2094,I Don't Know,Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2095,Crazy Train,Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2096,Flying High Again,Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2097,"Mama, I'm Coming Home",Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2098,No More Tears,Protected AAC audio file,Rock,Ozzy Osbourne,1,,
2099,I Don't Know,MPEG audio file,Metal,Ozzy Osbourne,1,,
2100,Crazy Train,MPEG audio file,Metal,Ozzy Osbourne,1,,
2101,Believer,MPEG audio file,Metal,Ozzy Osbourne,1,,
2102,Mr. Crowley,MPEG audio file,Metal,Ozzy Osbourne,1,,
2103,Flying High Again,MPEG audio file,Metal,Ozzy Osbourne,1,,
2104,Relvelation (Mother Earth),MPEG audio file,Metal,Ozzy Osbourne,1,,
2105,Steal Away (The Night),MPEG audio file,Metal,Ozzy Osbourne,1,,
2106,Suicide Solution (With Guitar Solo),MPEG audio file,Metal,Ozzy Osbourne,1,,
2107,Iron Man,MPEG audio file,Metal,Ozzy Osbourne,1,,
2108,Children Of The Grave,MPEG audio file,Metal,Ozzy Osbourne,1,,
2109,Paranoid,MPEG audio file,Metal,Ozzy Osbourne,1,,
2110,Goodbye To Romance,MPEG audio file,Metal,Ozzy Osbourne,1,,
2111,No Bone Movies,MPEG audio file,Metal,Ozzy Osbourne,1,,
2112,Dee,MPEG audio file,Metal,Ozzy Osbourne,1,,
2113,Shining In The Light,MPEG audio file,Rock,Page & Plant,1,,
2114,When The World Was Young,MPEG audio file,Rock,Page & Plant,1,,
2115,Upon A Golden Horse,MPEG audio file,Rock,Page & Plant,1,,
2116,Blue Train,MPEG audio file,Rock,Page & Plant,1,,
2117,Please Read The Letter,MPEG audio file,Rock,Page & Plant,1,,
2118,Most High,MPEG audio file,Rock,Page & Plant,1,,
2119,Heart In Your Hand,MPEG audio file,Rock,Page & Plant,1,,
2120,Walking Into Clarksdale,MPEG audio file,Rock,Page & Plant,1,,
2121,Burning Up,MPEG audio file,Rock,Page & Plant,1,,
2122,When I Was A Child,MPEG audio file,Rock,Page & Plant,1,,
2123,House Of Love,MPEG audio file,Rock,Page & Plant,1,,
2124,Sons Of Freedom,MPEG audio file,Rock,Page & Plant,1,,
2125,United Colours,MPEG audio file,Soundtrack,Passengers,1,,
2126,Slug,MPEG audio file,Soundtrack,Passengers,1,,
2127,Your Blue Room,MPEG audio file,Soundtrack,Passengers,1,,
2128,Always Forever Now,MPEG audio file,Soundtrack,Passengers,1,,
2129,A Different Kind Of Blue,MPEG audio file,Soundtrack,Passengers,1,,
2130,Beach Sequence,MPEG audio file,Soundtrack,Passengers,1,,
2131,Miss Sarajevo,MPEG audio file,Soundtrack,Passengers,1,,
2132,Ito Okashi,MPEG audio file,Soundtrack,Passengers,1,,
2133,One Minute Warning,MPEG audio file,Soundtrack,Passengers,1,,
2134,Corpse (These Chains Are Way Too Long),MPEG audio file,Soundtrack,Passengers,1,,
