TrackId,GenreId,AlbumId,PlaylistTrackViews,Milliseconds,SumTimeViews,IsCurrent,StartDate,EndDate
2669,1,216,2,176013,352026,1,,
2128,10,176,3,383764,1151292,1,,
3210,22,251,2,1271688,2543376,1,,
1275,6,100,2,252708,505416,1,,
1524,7,123,3,270027,810081,1,,
1773,14,146,2,136986,273972,1,,
777,1,61,3,464378,1393134,1,,
1026,1,82,3,260101,780303,1,,
2022,1,165,2,217521,435042,1,,
2271,1,186,2,122671,245342,1,,
256,7,24,3,240091,720273,1,,
883,7,71,2,241397,482794,1,,
1381,3,111,2,341995,683990,1,,
1879,3,154,2,264359,528718,1,,
1418,14,115,3,127399,382197,1,,
3041,8,241,3,203833,611499,1,,
3090,1,244,2,200306,400612,1,,
2320,4,190,2,208509,417018,1,,
648,11,52,2,168437,336874,1,,
399,7,34,2,271960,543920,1,,
2649,1,214,2,701831,1403662,1,,
1238,1,97,2,434442,868884,1,,
2898,19,230,2,2618530,5237060,1,,
2712,4,219,3,306337,919011,1,,
634,2,51,2,189596,379192,1,,
3253,9,255,2,193188,386376,1,,
7,1,1,2,233926,467852,1,,
1630,1,133,2,287791,575582,1,,
1716,1,141,2,290899,581798,1,,
2257,1,185,2,204695,409390,1,,
3339,21,261,2,112712,225424,1,,
2606,4,211,3,217678,653034,1,,
940,4,75,3,273658,820974,1,,
193,3,19,3,237531,712593,1,,
691,1,54,2,160052,320104,1,,
442,1,37,3,216215,648645,1,,
2357,1,192,2,231836,463672,1,,
3104,1,246,2,267859,535718,1,,
2855,21,228,2,2601101,5202202,1,,
299,8,27,3,298396,895188,1,,
840,1,67,3,355056,1065168,1,,
342,1,30,3,260675,782025,1,,
2463,1,200,3,247954,743862,1,,
2506,1,203,3,238027,714081,1,,
3004,1,238,3,230243,690729,1,,
1965,16,161,2,238288,476576,1,,
3396,23,271,2,274597,549194,1,,
2314,4,187,3,247013,741039,1,,
983,7,78,2,116767,233534,1,,
2065,7,168,2,231653,463306,1,,
3147,7,248,3,200698,602094,1,,
150,3,16,2,264829,529658,1,,
1232,3,96,3,448574,1345722,1,,
591,7,47,3,198008,594024,1,,
1673,7,139,3,260231,780693,1,,
2755,7,222,2,105064,210128,1,,
1132,3,88,2,274834,549668,1,,
50,1,6,3,491885,1475655,1,,
2214,1,182,3,189257,567771,1,,
3296,1,257,2,205332,410664,1,,
1945,3,160,3,217626,652878,1,,
3273,9,255,2,215549,431098,1,,
24,1,5,3,321828,965484,1,,
2609,1,212,2,252630,505260,1,,
2277,1,186,2,231235,462470,1,,
2941,1,233,2,296280,592560,1,,
926,4,74,3,128757,386271,1,,
2586,6,210,2,275565,551130,1,,
379,7,33,2,146677,293354,1,,
1922,7,158,2,199758,399516,1,,
47,1,6,3,229825,689475,1,,
711,1,55,2,163239,326478,1,,
1258,1,99,3,416496,1249488,1,,
1590,1,128,2,270785,541570,1,,
2254,1,185,2,358948,717896,1,,
3250,19,254,2,2484567,4969134,1,,
2918,19,231,2,2782333,5564666,1,,
903,6,72,3,231732,695196,1,,
70,2,8,2,134948,269896,1,,
734,7,57,2,227160,454320,1,,
239,7,23,2,214099,428198,1,,
402,7,34,2,237714,475428,1,,
1066,7,84,3,324597,973791,1,,
2231,1,183,2,425195,850390,1,,
571,1,46,3,347820,1043460,1,,
1730,7,142,2,193854,387708,1,,
1899,3,156,2,464039,928078,1,,
2563,3,207,2,176953,353906,1,,
1235,1,97,2,275539,551078,1,,
1398,1,113,3,443977,1331931,1,,
1567,1,126,3,254354,763062,1,,
216,7,21,3,223111,669333,1,,
880,7,71,2,263026,526052,1,,
1089,7,86,3,295262,885786,1,,
2085,7,169,2,208431,416862,1,,
1212,3,95,3,294635,883905,1,,
1876,3,154,3,311719,935157,1,,
2417,1,196,3,577488,1732464,1,,
1544,16,124,2,180924,361848,1,,
1421,14,115,3,172408,517224,1,,
93,1,10,2,206053,412106,1,,
757,1,59,2,478302,956604,1,,
548,1,43,2,618031,1236062,1,,
1753,1,144,2,272796,545592,1,,
425,1,36,2,249417,498834,1,,
1189,2,93,3,251585,754755,1,,
525,7,23,3,184398,553194,1,,
2772,7,223,2,221387,442774,1,,
2108,3,174,2,357067,714134,1,,
1444,14,117,3,331964,995892,1,,
780,1,62,2,290455,580910,1,,
3110,1,246,2,223033,446066,1,,
1467,4,119,2,213890,427780,1,,
2795,4,224,3,104986,314958,1,,
3459,14,321,2,240320,480640,1,,
2131,10,176,3,340767,1022301,1,,
2818,4,225,3,156656,469968,1,,
3482,24,327,5,225933,1129665,1,,
233,7,23,2,167288,334576,1,,
1736,7,142,2,196101,392202,1,,
2400,1,195,3,157727,473181,1,,
3064,1,243,2,102164,204328,1,,
2423,1,197,3,318432,955296,1,,
2964,1,235,2,194612,389224,1,,
3087,1,244,2,182073,364146,1,,
611,2,49,2,330684,661368,1,,
279,7,25,3,105586,316758,1,,
1690,7,140,3,302158,906474,1,,
1939,7,159,2,133093,266186,1,,
1358,3,108,2,435513,871026,1,,
30,1,5,3,356519,1069557,1,,
1607,1,130,2,634435,1268870,1,,
362,10,32,2,282723,565446,1,,
920,6,73,3,216528,649584,1,,
1049,12,83,2,190458,380916,1,,
1252,13,98,2,508107,1016214,1,,
717,7,56,2,251768,503536,1,,
2045,7,167,3,225880,677640,1,,
2377,1,194,2,257906,515812,1,,
3313,17,258,3,163030,489090,1,,
316,7,28,2,244715,489430,1,,
1985,3,162,3,221962,665886,1,,
1653,1,135,2,273084,546168,1,,
2981,1,236,3,266866,800598,1,,
966,4,77,2,316055,632110,1,,
2294,4,188,2,304013,608026,1,,
671,7,53,2,116767,233534,1,,
1298,3,102,2,231627,463254,1,,
2626,1,213,2,256026,512052,1,,
1003,1,80,2,193280,386560,1,,
857,7,69,3,213237,639711,1,,
863,7,69,3,327784,983352,1,,
1106,7,73,3,261616,784848,1,,
1112,7,73,3,295444,886332,1,,
2778,7,223,2,162220,324440,1,,
2191,1,180,2,65593,131186,1,,
2440,1,141,3,206524,619572,1,,
3027,1,239,2,157962,315924,1,,
170,4,18,3,6373,19119,1,,
176,4,18,3,392254,1176762,1,,
2340,4,191,3,293276,879828,1,,
465,2,38,3,298135,894405,1,,
3127,7,247,2,151640,303280,1,,
1504,1,121,3,102630,307890,1,,
1793,1,147,2,216320,432640,1,,
1799,1,147,2,198008,396016,1,,
2486,4,201,2,399986,799972,1,,
3319,15,259,2,300564,601128,1,,
565,7,45,2,319608,639216,1,,
1404,1,113,3,337658,1012974,1,,
2237,1,183,2,125361,250722,1,,
2732,1,221,2,161253,322506,1,,
3419,24,288,4,258924,1035696,1,,
2091,7,169,2,337057,674114,1,,
1550,3,125,2,276427,552854,1,,
2632,1,213,2,326739,653478,1,,
419,1,36,2,262608,525216,1,,
2878,19,231,2,2610625,5221250,1,,
3173,19,249,2,1306416,2612832,1,,
2360,4,193,3,295497,886491,1,,
1696,7,140,3,203781,611343,1,,
3356,7,266,2,172710,345420,1,,
1862,3,153,3,279353,838059,1,,
2858,19,230,2,2548875,5097750,1,,
3379,23,270,2,204078,408156,1,,
2715,4,219,3,343170,1029510,1,,
2881,21,229,2,2636636,5273272,1,,
3213,22,251,2,1271938,2543876,1,,
488,4,39,2,213420,426840,1,,
2480,4,201,2,176822,353644,1,,
153,3,16,2,204930,409860,1,,
817,1,66,3,240274,720822,1,,
1149,1,90,2,263893,527786,1,,
1484,1,120,2,235311,470622,1,,
2148,1,177,2,235232,470464,1,,
2503,4,202,2,253753,507506,1,,
3499,24,343,5,286741,1433705,1,,
1507,7,122,2,355239,710478,1,,
1839,3,151,3,304457,913371,1,,
794,1,63,3,276323,828969,1,,
110,4,11,2,309786,619572,1,,
608,2,48,2,233769,467538,1,,
2523,2,204,2,238759,477518,1,,
774,1,61,3,295053,885159,1,,
2025,1,165,2,306625,613250,1,,
2689,1,217,3,479242,1437726,1,,
3187,19,250,2,1282115,2564230,1,,
3336,23,260,2,234013,468026,1,,
2174,4,179,2,53733,107466,1,,
631,2,51,2,201430,402860,1,,
508,7,41,3,155637,466911,1,,
674,7,53,2,143464,286928,1,,
133,3,14,2,300747,601494,1,,
10,1,1,2,263497,526994,1,,
1172,1,91,3,257600,772800,1,,
2672,1,216,2,226063,452126,1,,
2838,20,227,2,2869953,5739906,1,,
482,4,39,3,153600,460800,1,,
2815,4,225,3,276035,828105,1,,
651,11,52,2,219898,439796,1,,
3479,24,324,4,339567,1358268,1,,
1982,3,162,3,286197,858591,1,,
2646,1,214,2,142080,284160,1,,
1315,1,104,3,376711,1130133,1,,
3236,20,253,2,2863571,5727142,1,,
1464,15,118,3,384130,1152390,1,,
1341,3,106,2,221309,442618,1,,
1882,3,155,2,350458,700916,1,,
800,1,64,3,283977,851931,1,,
2005,1,164,4,219219,876876,1,,
2546,1,206,3,364800,1094400,1,,
943,4,75,3,222432,667296,1,,
196,6,20,2,433397,866794,1,,
1192,2,93,3,242390,727170,1,,
2105,3,174,2,485720,971440,1,,
694,1,54,2,239360,478720,1,,
445,1,37,3,248346,745038,1,,
2709,4,219,3,343875,1031625,1,,
588,7,47,3,226194,678582,1,,
3256,9,255,2,274644,549288,1,,
90,1,10,2,263262,526524,1,,
551,1,44,2,337084,674168,1,,
1713,1,141,2,257123,514246,1,,
2211,1,182,3,284186,852558,1,,
1086,10,85,2,32287,64574,1,,
3399,23,271,2,213041,426082,1,,
2317,4,187,3,249782,749346,1,,
731,7,57,2,252133,504266,1,,
1321,1,104,3,447791,1343373,1,,
1570,1,126,3,146494,439482,1,,
2652,1,215,3,291474,874422,1,,
2403,1,195,3,253440,760320,1,,
2566,1,208,3,513541,1540623,1,,
253,7,24,3,284264,852792,1,,
1335,3,106,3,369554,1108662,1,,
3044,8,241,3,213342,640026,1,,
339,1,30,3,192653,577959,1,,
2958,1,234,3,277760,833280,1,,
3007,1,238,3,280764,842292,1,,
1962,16,161,2,252682,505364,1,,
3442,24,308,5,412000,2060000,1,,
1278,13,101,3,174471,523413,1,,
1527,7,123,3,229093,687279,1,,
1776,14,146,2,137221,274442,1,,
1029,1,82,3,289306,867918,1,,
3193,19,250,2,1270375,2540750,1,,
2168,4,179,2,270341,540682,1,,
1129,3,88,2,251454,502908,1,,
4,1,3,4,252051,1008204,1,,
1627,1,133,2,334471,668942,1,,
1670,1,138,2,863895,1727790,1,,
3293,1,257,2,251865,503730,1,,
737,7,57,2,196075,392150,1,,
986,7,78,2,271072,542144,1,,
2068,7,168,2,159895,319790,1,,
3150,7,248,3,185208,555624,1,,
1819,3,149,3,216685,650055,1,,
2901,19,230,2,2515882,5031764,1,,
1919,7,158,2,209397,418794,1,,
1378,3,110,2,280894,561788,1,,
296,8,26,2,195239,390478,1,,
837,1,67,3,322455,967365,1,,
2460,1,199,2,264568,529136,1,,
3001,1,237,2,43232,86464,1,,
3368,23,269,3,225278,675834,1,,
1115,7,73,3,302733,908199,1,,
1447,14,117,3,255477,766431,1,,
783,1,62,2,340871,681742,1,,
451,1,37,3,192496,577488,1,,
119,5,12,3,143595,430785,1,,
96,1,10,2,303595,607190,1,,
760,1,59,2,431203,862406,1,,
428,1,36,3,273057,819171,1,,
2489,4,202,3,353462,1060386,1,,
3153,7,248,3,140930,422790,1,,
1825,3,149,3,245133,735399,1,,
829,1,67,3,296019,888057,1,,
1161,1,91,3,284744,854232,1,,
1493,1,120,2,196388,392776,1,,
2157,1,178,3,242991,728973,1,,
2821,19,227,2,2621708,5243416,1,,
1138,4,89,2,175307,350614,1,,
474,4,39,3,134164,402492,1,,
1470,4,119,2,247719,495438,1,,
142,3,14,2,555075,1110150,1,,
1802,3,148,3,324754,974262,1,,
806,1,64,3,393691,1181073,1,,
2134,10,176,3,214909,644727,1,,
282,8,26,2,249808,499616,1,,
288,8,26,2,236382,472764,1,,
952,1,76,3,209319,627957,1,,
1616,1,131,2,215693,431386,1,,
2203,1,181,3,546063,1638189,1,,
2280,1,186,2,386194,772388,1,,
2867,19,231,2,2609192,5218384,1,,
969,4,77,2,493635,987270,1,,
975,7,78,2,33619,67238,1,,
1516,7,122,2,338076,676152,1,,
305,8,27,3,192391,577173,1,,
1639,1,134,2,444055,888110,1,,
2180,1,180,2,276453,552906,1,,
2303,1,189,3,245812,737436,1,,
2967,1,235,2,290690,581380,1,,
2844,21,228,2,2573031,5146062,1,,
2326,4,190,2,220630,441260,1,,
3159,7,248,3,299102,897306,1,,
1662,1,137,2,242442,484884,1,,
2990,1,237,2,382458,764916,1,,
2472,4,201,2,189387,378774,1,,
3136,3,141,3,391941,1175823,1,,
3013,1,238,3,183066,549198,1,,
2890,21,229,2,2635010,5270020,1,,
2781,4,224,3,322612,967836,1,,
2034,7,166,2,228571,457142,1,,
1453,14,117,3,221544,664632,1,,
1785,14,146,2,273057,546114,1,,
1702,1,141,2,211591,423182,1,,
3030,1,240,3,260284,780852,1,,
3113,1,246,2,335412,670824,1,,
3362,21,261,2,2609526,5219052,1,,
2721,4,220,3,215405,646215,1,,
219,7,21,4,141270,565080,1,,
1098,7,86,3,289671,869013,1,,
766,1,60,2,500427,1000854,1,,
2094,1,171,3,312980,938940,1,,
2389,1,194,2,256653,513306,1,,
2426,1,197,3,638563,1915689,1,,
906,6,72,3,297064,891192,1,,
660,11,52,2,162560,325120,1,,
1739,7,143,2,246804,493608,1,,
79,3,9,3,374543,1123629,1,,
411,3,35,3,366524,1099572,1,,
328,9,29,2,206733,413466,1,,
1407,1,114,3,592744,1778232,1,,
1656,1,136,2,384391,768782,1,,
1988,1,163,3,215196,645588,1,,
574,1,46,3,298161,894483,1,,
1015,4,81,2,306442,612884,1,,
2343,4,191,3,133851,401553,1,,
1052,12,83,2,184111,368222,1,,
720,7,56,2,200437,400874,1,,
265,7,24,3,272431,817293,1,,
1347,3,107,2,242729,485458,1,,
1261,1,99,3,350981,1052943,1,,
1593,1,128,2,258925,517850,1,,
2675,1,216,2,217495,434990,1,,
2286,4,188,2,160235,320470,1,,
2535,6,205,2,164127,328254,1,,
614,2,49,2,843964,1687928,1,,
2529,2,204,2,270027,540054,1,,
1948,3,160,2,164675,329350,1,,
620,1,50,2,1196094,2392188,1,,
1201,1,94,2,258692,517384,1,,
365,10,32,2,282488,564976,1,,
1301,13,102,2,379872,759744,1,,
514,7,41,3,207072,621216,1,,
1842,3,151,3,269740,809220,1,,
1848,3,151,3,237296,711888,1,,
2635,1,213,2,255451,510902,1,,
1307,1,103,3,174106,522318,1,,
2973,1,235,2,281443,562886,1,,
3176,19,249,2,1323541,2647082,1,,
912,6,73,3,274729,824187,1,,
3322,15,259,2,269740,539480,1,,
2240,17,184,3,151536,454608,1,,
73,2,8,2,205662,411324,1,,
1155,1,90,2,197135,394270,1,,
1994,1,163,3,190354,571062,1,,
3076,1,243,3,321828,965484,1,,
2827,18,227,2,2622038,5244076,1,,
3468,9,322,2,409906,819812,1,,
1599,1,129,2,223216,446432,1,,
2140,1,177,2,309995,619990,1,,
2681,1,217,3,257488,772464,1,,
2927,1,232,3,221361,664083,1,,
3222,22,251,2,2541875,5083750,1,,
534,4,42,2,125152,250304,1,,
1530,7,123,3,250462,751386,1,,
3451,25,317,5,174813,874065,1,,
36,1,5,3,307617,922851,1,,
1032,1,82,3,342230,1026690,1,,
368,10,32,2,287921,575842,1,,
2598,4,211,3,159764,479292,1,,
391,7,34,3,279536,838608,1,,
889,7,71,2,232803,465606,1,,
2051,7,167,3,240796,722388,1,,
1387,3,112,2,395572,791144,1,,
1553,3,125,2,305162,610324,1,,
1885,3,155,2,324989,649978,1,,
2383,1,194,2,295810,591620,1,,
2432,1,198,2,934791,1869582,1,,
3096,1,245,3,327392,982176,1,,
2575,6,209,2,218749,437498,1,,
2243,17,184,3,213263,639789,1,,
1742,7,142,2,195996,391992,1,,
746,1,58,2,168202,336404,1,,
1410,1,114,3,377312,1131936,1,,
1579,1,127,3,416365,1249095,1,,
2406,1,196,3,299154,897462,1,,
3239,20,253,2,2926593,5853186,1,,
179,4,18,3,239020,717060,1,,
3425,24,294,4,596519,2386076,1,,
511,7,41,3,207229,621687,1,,
1765,7,145,2,249808,499616,1,,
2761,7,222,2,238367,476734,1,,
1224,3,96,3,196911,590733,1,,
2220,8,141,2,221570,443140,1,,
2884,19,231,2,2610250,5220500,1,,
3216,22,251,2,1272522,2545044,1,,
205,7,21,3,177397,532191,1,,
869,7,70,3,236355,709065,1,,
703,1,55,2,176718,353436,1,,
2618,1,212,2,262817,525634,1,,
1367,1,109,2,300434,600868,1,,
3282,1,256,3,335248,1005744,1,,
3116,1,246,2,348786,697572,1,,
846,2,68,2,368953,737906,1,,
1510,7,122,2,317100,634200,1,,
1344,3,107,2,269531,539062,1,,
3139,3,141,3,367255,1101765,1,,
3408,24,277,5,120463,602315,1,,
1908,2,157,2,276871,553742,1,,
2077,7,169,2,211330,422660,1,,
1244,1,97,2,506801,1013602,1,,
577,1,46,3,329064,987192,1,,
2741,1,221,2,181890,363780,1,,
3382,23,270,2,281401,562802,1,,
2718,4,219,3,277786,833358,1,,
3431,24,298,4,254001,1016004,1,,
136,3,14,2,273606,547212,1,,
1218,3,95,3,293250,879750,1,,
3259,9,255,2,240719,481438,1,,
13,1,1,2,205688,411376,1,,
677,1,54,2,189022,378044,1,,
554,1,44,2,336692,673384,1,,
3445,24,311,5,526696,2633480,1,,
1287,13,102,2,48013,96026,1,,
2698,1,218,3,256052,768156,1,,
2449,1,199,2,278987,557974,1,,
2947,1,233,2,330370,660740,1,,
1536,16,124,2,241084,482168,1,,
3196,19,250,2,1237791,2475582,1,,
932,4,74,3,257253,771759,1,,
1928,7,158,3,72463,217389,1,,
385,7,33,2,176326,352652,1,,
2057,7,167,3,216685,650055,1,,
2555,3,207,2,255555,511110,1,,
1430,14,115,3,282880,848640,1,,
434,1,36,3,263784,791352,1,,
3053,1,242,2,210259,420518,1,,
242,7,23,2,169717,339434,1,,
2071,7,168,2,217573,435146,1,,
989,1,79,2,230191,460382,1,,
1324,1,104,3,474017,1422051,1,,
2661,1,215,3,315454,946362,1,,
1075,10,85,2,261041,522082,1,,
2910,19,231,2,2825166,5650332,1,,
3388,23,270,2,240255,480510,1,,
3302,17,258,3,182230,546690,1,,
597,2,48,3,197459,592377,1,,
1679,7,139,3,323918,971754,1,,
56,1,7,3,387134,1161402,1,,
683,1,54,2,140329,280658,1,,
2306,1,189,3,154148,462444,1,,
2363,4,193,3,244506,733518,1,,
199,6,20,2,204721,409442,1,,
1865,3,153,3,322899,968697,1,,
2612,1,212,2,235755,471510,1,,
448,1,37,3,255791,767373,1,,
2114,1,175,3,373394,1120182,1,,
2120,1,175,3,318511,955533,1,,
1473,4,119,2,176274,352548,1,,
1971,3,162,3,270288,810864,1,,
348,1,30,3,380551,1141653,1,,
2014,1,164,3,230556,691668,1,,
2512,1,203,4,312476,1249904,1,,
740,7,57,2,258586,517172,1,,
1822,3,149,3,137717,413151,1,,
491,1,40,2,252551,505102,1,,
1573,1,126,3,312450,937350,1,,
2655,1,215,3,247196,741588,1,,
2904,19,230,2,2619887,5239774,1,,
99,4,11,2,255529,511058,1,,
2804,4,225,3,195840,587520,1,,
640,2,51,2,217025,434050,1,,
1722,7,142,2,307591,615182,1,,
1181,3,92,3,287477,862431,1,,
2263,1,185,2,297351,594702,1,,
3345,21,261,2,2605021,5210042,1,,
1281,13,101,2,187141,374282,1,,
617,2,49,2,243461,486922,1,,
285,8,26,2,194220,388440,1,,
949,1,76,3,137482,412446,1,,
1613,1,131,2,481619,963238,1,,
3202,19,251,2,1276526,2553052,1,,
262,7,24,3,71627,214881,1,,
594,7,47,3,323213,969639,1,,
2492,4,202,3,202213,606639,1,,
3488,24,333,4,142081,568324,1,,
3156,7,248,3,269374,808122,1,,
1828,3,149,3,192052,576156,1,,
2160,1,178,3,278595,835785,1,,
2824,19,227,2,2631291,5262582,1,,
2515,1,203,3,321175,963525,1,,
2847,21,228,2,2601351,5202702,1,,
3179,19,250,2,1294541,2589082,1,,
2369,4,193,3,265717,797151,1,,
1118,7,73,3,270550,811650,1,,
1782,14,146,2,176404,352808,1,,
454,1,37,3,207333,621999,1,,
2446,1,141,3,298083,894249,1,,
3033,1,240,3,320287,960861,1,,
116,5,12,3,140199,420597,1,,
1141,4,89,2,214021,428042,1,,
1682,7,139,3,290298,870894,1,,
139,3,14,2,266266,532532,1,,
1805,3,148,3,404323,1212969,1,,
3133,3,141,3,233874,701622,1,,
803,1,64,3,227186,681558,1,,
2346,1,192,2,177606,355212,1,,
2469,1,200,3,239229,717687,1,,
3010,1,238,3,276218,828654,1,,
2323,4,190,2,272352,544704,1,,
1072,7,84,3,292493,877479,1,,
162,3,17,2,234814,469628,1,,
408,3,35,3,155428,466284,1,,
826,1,67,3,292519,877557,1,,
995,1,79,2,278700,557400,1,,
1490,1,120,2,210259,420518,1,,
1659,1,136,2,252055,504110,1,,
2154,1,178,3,122801,368403,1,,
2987,1,237,2,187350,374700,1,,
972,4,77,2,340532,681064,1,,
2177,4,179,2,428643,857286,1,,
849,2,68,2,346932,693864,1,,
1095,7,86,3,263471,790413,1,,
1513,7,122,2,389276,778552,1,,
1759,7,145,2,183066,366132,1,,
308,8,27,3,289750,869250,1,,
1636,1,134,2,144875,289750,1,,
431,1,36,2,238994,477988,1,,
2300,1,189,3,324963,974889,1,,
2841,21,228,2,2607649,5215298,1,,
2283,4,187,3,246674,740022,1,,
2532,6,205,2,144352,288704,1,,
1951,3,160,2,98115,196230,1,,
1204,1,94,2,307593,615186,1,,
3279,1,256,3,392764,1178292,1,,
2200,1,181,3,210520,631560,1,,
2592,4,211,3,180297,540891,1,,
1891,3,155,2,314017,628034,1,,
1264,1,99,3,234605,703815,1,,
1596,1,129,2,459180,918360,1,,
2887,19,231,2,2610416,5220832,1,,
2924,19,231,2,2656531,5313062,1,,
3219,22,251,2,1268268,2536536,1,,
657,11,52,2,179826,359652,1,,
3325,15,259,2,285727,571454,1,,
325,9,29,2,194194,388388,1,,
2638,1,213,3,282200,846600,1,,
2970,1,235,2,270132,540264,1,,
3365,23,269,3,384497,1153491,1,,
2784,4,224,3,218331,654993,1,,
1699,7,140,3,202213,606639,1,,
1450,14,117,3,315872,947616,1,,
122,5,12,3,107807,323421,1,,
371,10,32,2,284708,569416,1,,
1012,4,81,2,266370,532740,1,,
471,4,39,3,224208,672624,1,,
1350,3,107,2,407823,815646,1,,
3471,9,322,2,167933,335866,1,,
3465,14,321,2,202320,404640,1,,
809,1,65,2,270236,540472,1,,
2678,1,217,3,382119,1146357,1,,
2137,10,176,3,203911,611733,1,,
909,6,73,3,193515,580545,1,,
76,2,8,2,271856,543712,1,,
663,7,53,2,274834,549668,1,,
1158,1,91,3,182321,546963,1,,
1745,1,144,2,134739,269478,1,,
1991,1,163,3,127555,382665,1,,
3073,1,243,2,291813,583626,1,,
1304,13,102,2,441155,882310,1,,
517,7,23,3,195944,587832,1,,
222,7,21,3,281730,845190,1,,
1058,7,84,3,229537,688611,1,,
1845,3,151,3,497998,1493994,1,,
763,1,60,2,247092,494184,1,,
2386,1,194,2,317413,634826,1,,
202,6,20,2,182491,364982,1,,
1198,2,93,3,367647,1102941,1,,
866,7,70,3,217338,652014,1,,
1364,3,109,2,280737,561474,1,,
700,1,55,2,296385,592770,1,,
3285,1,256,3,333622,1000866,1,,
1055,12,83,2,203964,407928,1,,
225,7,22,2,328071,656142,1,,
723,7,56,2,270262,540524,1,,
1719,7,143,2,237400,474800,1,,
2764,7,222,2,200489,400978,1,,
557,7,45,2,327000,654000,1,,
1221,3,95,3,337423,1012269,1,,
3262,9,255,2,192329,384658,1,,
2217,8,141,2,221100,442200,1,,
59,1,7,3,196231,588693,1,,
2930,1,232,3,316551,949653,1,,
3428,22,251,2,1814855,3629710,1,,
1911,2,157,2,191320,382640,1,,
2074,7,168,2,226298,452596,1,,
3070,1,243,2,241711,483422,1,,
2738,1,221,2,164414,328828,1,,
1078,10,85,2,217051,434102,1,,
2907,21,231,2,2610250,5220500,1,,
892,6,72,3,163552,490656,1,,
843,2,68,2,423653,847306,1,,
1556,3,125,2,249939,499878,1,,
1888,3,155,2,430210,860420,1,,
1433,14,115,3,260728,782184,1,,
2097,1,173,2,251586,503172,1,,
2429,1,198,2,1070027,2140054,1,,
2552,1,206,3,194403,583209,1,,
3093,1,245,3,390295,1170885,1,,
531,4,42,2,146938,293876,1,,
2031,7,166,2,188212,376424,1,,
33,1,5,3,244375,733125,1,,
39,1,6,3,249234,747702,1,,
2197,1,181,3,343823,1031469,1,,
2695,1,218,3,222119,666357,1,,
2452,1,199,2,240613,481226,1,,
1533,16,124,2,190484,380968,1,,
182,4,18,3,281234,843702,1,,
3305,17,258,3,219402,658206,1,,
16,1,4,2,215196,430392,1,,
680,1,54,2,154279,308558,1,,
2572,6,209,2,286981,573962,1,,
3405,24,274,4,271788,1087152,1,,
1905,2,157,2,268016,536032,1,,
159,3,17,2,103157,206314,1,,
823,1,66,3,276662,829986,1,,
1241,1,97,2,240718,481436,1,,
580,1,46,3,291160,873480,1,,
2744,1,221,2,513750,1027500,1,,
2595,4,211,3,240640,721920,1,,
1931,7,159,2,229564,459128,1,,
2054,7,167,3,148558,445674,1,,
1390,3,112,2,428669,857338,1,,
2366,4,193,3,283010,849030,1,,
1121,3,88,2,259213,518426,1,,
1868,3,153,3,245394,736182,1,,
2615,1,212,2,236878,473756,1,,
1370,1,109,2,292179,584358,1,,
1619,1,132,2,401475,802950,1,,
2117,1,175,3,262112,786336,1,,
2864,19,231,2,2609083,5218166,1,,
3385,23,270,2,217035,434070,1,,
600,2,48,2,231784,463568,1,,
1762,7,145,2,192339,384678,1,,
2758,7,222,3,172068,516204,1,,
2223,8,141,2,260310,520620,1,,
53,1,7,3,349831,1049493,1,,
2260,1,185,2,211826,423652,1,,
743,7,57,2,268173,536346,1,,
992,1,79,2,252186,504372,1,,
2993,1,237,2,38164,76328,1,,
3242,20,253,2,2956998,5913996,1,,
929,4,74,3,217391,652173,1,,
388,7,33,2,180636,361272,1,,
1925,7,158,2,307200,614400,1,,
1384,3,111,2,515631,1031262,1,,
1974,3,162,3,340114,1020342,1,,
302,8,27,3,282174,846522,1,,
351,1,31,2,234553,469106,1,,
2011,1,164,3,156786,470358,1,,
3056,1,242,2,100153,200306,1,,
537,4,42,2,187794,375588,1,,
3448,24,314,5,69194,345970,1,,
1035,12,83,2,206001,412002,1,,
1284,13,101,2,372349,744698,1,,
786,1,63,3,257384,772152,1,,
2701,1,218,3,273946,821838,1,,
2950,1,234,3,196702,590106,1,,
3199,19,250,2,1712791,3425582,1,,
1135,4,89,2,232724,465448,1,,
2801,4,224,3,285936,857808,1,,
637,2,51,2,163030,326060,1,,
1676,7,139,3,247614,742842,1,,
1178,3,92,3,341054,1023162,1,,
3299,1,257,2,273041,546082,1,,
3342,21,261,2,2609025,5218050,1,,
3491,24,336,4,234746,938984,1,,
245,7,23,2,383059,766118,1,,
1327,3,105,3,263941,791823,1,,
494,1,40,2,291892,583784,1,,
1576,1,126,3,259631,778893,1,,
2658,1,215,3,181133,543399,1,,
2409,1,196,3,324362,973086,1,,
886,7,71,2,278125,556250,1,,
1427,14,115,3,215902,647706,1,,
3050,8,241,3,319582,958746,1,,
345,1,30,3,373394,1120182,1,,
2509,1,203,2,362475,724950,1,,
1968,16,161,2,39131,78262,1,,
2372,4,193,3,279118,837354,1,,
1044,12,83,2,188499,376998,1,,
2040,7,166,2,230191,460382,1,,
1376,3,110,2,305475,610950,1,,
712,1,55,2,342804,685608,1,,
1708,1,141,2,230321,460642,1,,
2704,1,218,3,249155,747465,1,,
3036,1,240,3,324440,973320,1,,
3391,23,271,2,260154,520308,1,,
2727,4,220,3,292466,877398,1,,
1731,7,142,2,280920,561840,1,,
2063,7,167,3,203415,610245,1,,
1399,1,113,3,310230,930690,1,,
